freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	avgPL_sig	avgPL_ref
2769163879.59866238	2796.12000000	2792.44800000	2745.52000000	2742.07800000	2761.86800000	2761.51400000	2757.56400000	2755.03000000	2727.75600000	2729.84200000	2724.19000000	2727.07000000	2729.14800000	2730.07200000	2746.98600000	2746.63200000	2746.36000000	2744.56800000	2715.69000000	2712.40400000	2745.12020000	2744.16580000
2770167224.08026743	2802.74200000	2804.82800000	2742.03400000	2740.66000000	2731.85400000	2734.64000000	2754.04600000	2751.71600000	2747.30000000	2741.79400000	2803.83200000	2804.65600000	2718.26600000	2716.53400000	2732.99600000	2730.52000000	2732.02400000	2729.25600000	2702.34400000	2707.77200000	2746.74380000	2746.23760000
2771170568.56187296	2780.73200000	2779.87200000	2733.83200000	2731.44800000	2744.15200000	2747.85800000	2713.92200000	2711.89600000	2763.27000000	2756.80000000	2727.90200000	2724.60800000	2738.83400000	2734.20200000	2713.87400000	2715.22400000	2701.55600000	2701.39000000	2717.30800000	2710.68800000	2733.53820000	2731.39860000
2772173913.04347849	2804.55000000	2797.98600000	2737.81600000	2731.35200000	2740.59000000	2736.55000000	2746.77600000	2744.00200000	2757.98600000	2760.70400000	2800.11800000	2801.35400000	2714.01400000	2706.97400000	2734.07000000	2724.36600000	2740.37400000	2736.97400000	2710.08800000	2705.82200000	2748.63820000	2744.60840000
2773177257.52508354	2785.62800000	2783.90000000	2734.40000000	2730.44000000	2760.55200000	2755.91000000	2748.85400000	2749.98400000	2761.71000000	2764.66200000	2804.25800000	2806.52200000	2715.03000000	2716.23200000	2728.53200000	2726.72800000	2748.66000000	2745.42000000	2710.08200000	2707.36200000	2749.77060000	2748.71600000
2774180602.00668907	2807.96600000	2807.48400000	2762.91400000	2761.77000000	2732.20800000	2734.19600000	2714.98600000	2713.46600000	2802.86000000	2800.68600000	2721.76800000	2720.82200000	2740.50000000	2733.38000000	2740.31000000	2740.05800000	2764.50400000	2763.48200000	2697.21600000	2698.67400000	2748.52320000	2747.40180000
2775183946.48829412	2781.29400000	2778.66800000	2728.84200000	2729.92000000	2731.04400000	2729.84200000	2709.49800000	2712.80400000	2788.27200000	2785.48000000	2761.30600000	2760.09000000	2733.97200000	2728.92400000	2728.79400000	2731.88000000	2719.50800000	2712.72200000	2700.00200000	2693.94600000	2738.25320000	2736.42760000
2776187290.96989965	2810.70600000	2811.39800000	2793.17000000	2789.99000000	2755.59000000	2762.38800000	2735.05200000	2730.78200000	2734.81000000	2731.54400000	2763.19200000	2759.68000000	2744.38800000	2745.76600000	2761.85400000	2758.89200000	2743.68400000	2741.52600000	2715.55400000	2712.23800000	2755.80000000	2754.42040000
2777190635.45150518	2780.15800000	2781.21200000	2728.43000000	2731.41600000	2752.74000000	2750.59200000	2745.34000000	2743.83800000	2758.47400000	2755.30400000	2802.88600000	2798.76000000	2713.06200000	2708.56400000	2725.46200000	2721.87800000	2734.64600000	2732.89600000	2708.64200000	2705.95800000	2744.98400000	2743.04180000
2778193979.93311024	2775.35000000	2775.86800000	2727.99200000	2724.94200000	2751.64400000	2750.96200000	2739.29000000	2737.57400000	2776.04200000	2774.80400000	2778.14800000	2777.73200000	2726.75800000	2728.17200000	2732.08000000	2730.95200000	2712.91600000	2710.62800000	2716.33200000	2715.96600000	2743.65520000	2742.76000000
