freq	PL_sig1	PL_ref1	PL_sig2	PL_ref2	PL_sig3	PL_ref3	PL_sig4	PL_ref4	PL_sig5	PL_ref5	PL_sig6	PL_ref6	PL_sig7	PL_ref7	PL_sig8	PL_ref8	PL_sig9	PL_ref9	PL_sig10	PL_ref10	avgPL_sig	avgPL_ref
2789230769.23076916	2427.81200000	2427.37600000	2438.27000000	2441.70400000	2419.09000000	2419.24600000	2411.26000000	2413.39400000	2442.56000000	2444.22200000	2399.61600000	2398.57200000	2431.00600000	2428.08200000	2419.20400000	2419.28600000	2420.87200000	2420.49000000	2400.49400000	2396.52800000	2421.01840000	2420.89000000
2790234113.71237469	2427.64600000	2432.15600000	2433.16000000	2435.90400000	2410.59000000	2411.87600000	2406.90000000	2410.22400000	2444.22800000	2438.51000000	2399.44800000	2397.64000000	2424.56000000	2425.79400000	2418.54600000	2413.56800000	2412.19200000	2413.27600000	2401.42200000	2398.01400000	2417.86920000	2417.69620000
2791237458.19397974	2418.35200000	2418.90200000	2452.69200000	2449.82200000	2418.37800000	2417.64600000	2424.89200000	2427.59800000	2428.50600000	2425.83600000	2416.10400000	2415.46400000	2444.27600000	2441.45400000	2437.51600000	2442.27800000	2418.48400000	2418.22400000	2414.02200000	2407.68400000	2427.32220000	2426.49080000
2792240802.67558527	2438.79400000	2435.61800000	2424.61000000	2424.96800000	2430.27600000	2429.74800000	2413.24000000	2412.05400000	2407.39800000	2406.01200000	2424.16000000	2426.75200000	2417.15800000	2415.93400000	2410.32800000	2413.27000000	2412.12200000	2408.78000000	2423.79000000	2417.50800000	2420.18760000	2419.06440000
2793244147.15719080	2455.57200000	2451.06800000	2440.21600000	2442.71800000	2417.93000000	2411.95400000	2413.43200000	2409.60400000	2435.48200000	2436.66400000	2420.82800000	2415.67000000	2408.14000000	2407.73600000	2426.19000000	2427.45400000	2420.65400000	2417.15400000	2419.16000000	2420.77400000	2425.76040000	2424.07960000
2794247491.63879585	2438.75000000	2436.46600000	2426.19000000	2423.09200000	2431.38400000	2428.73800000	2410.01000000	2414.04600000	2406.85600000	2406.74000000	2430.94000000	2426.91200000	2415.87000000	2416.32600000	2413.08600000	2410.42000000	2411.47600000	2413.02200000	2420.42600000	2415.53400000	2420.49880000	2419.12960000
2795250836.12040138	2422.85800000	2425.02200000	2427.56800000	2434.59000000	2409.56800000	2407.65000000	2419.14600000	2418.99800000	2425.52400000	2418.85200000	2444.48600000	2449.08600000	2420.28600000	2420.99200000	2406.61000000	2404.58200000	2417.90200000	2418.22600000	2439.52600000	2438.64600000	2423.34740000	2423.66440000
2796254180.60200691	2443.64000000	2444.28800000	2443.73200000	2442.02200000	2415.48800000	2413.05200000	2406.14800000	2401.79400000	2449.71600000	2442.95200000	2411.69400000	2409.04800000	2419.48400000	2418.97000000	2426.83400000	2429.03600000	2417.05000000	2417.18600000	2411.12600000	2407.96600000	2424.49120000	2422.63140000
2797257525.08361197	2420.17000000	2419.03400000	2452.62400000	2453.77800000	2417.35600000	2413.98000000	2408.89400000	2408.16200000	2437.32200000	2434.69800000	2403.21000000	2402.97000000	2418.80600000	2421.15400000	2418.43200000	2421.16000000	2425.05200000	2428.60800000	2410.31000000	2409.42200000	2421.21760000	2421.29660000
2798260869.56521749	2443.53200000	2445.95400000	2444.93400000	2443.43200000	2416.75400000	2416.01800000	2411.01600000	2409.04800000	2429.52200000	2429.76000000	2415.66400000	2414.67400000	2411.40400000	2410.50000000	2422.40800000	2421.62200000	2420.37400000	2421.61800000	2409.24000000	2406.72000000	2422.48480000	2421.93460000
2799264214.04682255	2446.79600000	2449.75000000	2428.87400000	2432.22200000	2434.21200000	2431.98400000	2412.21800000	2410.93400000	2414.84000000	2413.37400000	2437.42200000	2434.52800000	2422.51200000	2419.73400000	2405.20200000	2403.46200000	2415.42400000	2411.91200000	2415.86400000	2414.19000000	2423.33640000	2422.20900000
